quantidade,data_do_pedido,status,tipo_do_produto,comprador,pais_do_comprador,valor_do_pedido
36,17/02/2022,Concluída,Carros Clássicos,Corporate Gift Ideas Co.,EUA,216
37,17/02/2022,Concluída,Carros Clássicos,Corporate Gift Ideas Co.,EUA,222
34,23/02/2022,Concluída,Carros Clássicos,Corporate Gift Ideas Co.,EUA,204
64,01/04/2022,Concluída,Carros Clássicos,The Sharp Gifts Warehouse,EUA,384
36,05/05/2022,Concluída,Carros Clássicos,Gift Depot Inc.,EUA,216
47,05/05/2022,Concluída,Carros Clássicos,Gift Depot Inc.,EUA,282
22,05/05/2022,Concluída,Carros Clássicos,Gift Depot Inc.,EUA,132
49,05/05/2022,Concluída,Carros Clássicos,Gift Depot Inc.,EUA,294
28,01/04/2020,Concluída,Ônibus e Caminhões,La Corne D'abondance Co.,França,280
32,01/04/2020,Concluída,Ônibus e Caminhões,La Corne D'abondance Co.,França,320
21,01/04/2020,Concluída,Ônibus e Caminhões,La Corne D'abondance Co.,França,210
45,01/04/2020,Concluída,Ônibus e Caminhões,La Corne D'abondance Co.,França,450
39,01/04/2020,Concluída,Ônibus e Caminhões,La Corne D'abondance Co.,França,390
41,01/04/2020,Concluída,Ônibus e Caminhões,La Corne D'abondance Co.,França,410
32,07/05/2020,Concluída,Motocicletas,Reims Collectables,França,128
34,07/05/2020,Concluída,Motocicletas,Reims Collectables,França,136
25,07/05/2020,Concluída,Motocicletas,Reims Collectables,França,100
50,07/05/2020,Concluída,Motocicletas,Reims Collectables,França,200
44,07/05/2020,Concluída,Motocicletas,Reims Collectables,França,176
31,08/05/2020,Concluída,Motocicletas,Marseille Mini Autos,França,124
35,08/05/2020,Concluída,Motocicletas,Marseille Mini Autos,França,140
30,01/07/2020,Concluída,Motocicletas,Lyon Souveniers,França,120
43,01/07/2020,Concluída,Motocicletas,Lyon Souveniers,França,172
31,01/07/2020,Concluída,Motocicletas,Lyon Souveniers,França,124
35,01/07/2020,Concluída,Motocicletas,Lyon Souveniers,França,140
20,01/07/2020,Concluída,Motocicletas,Lyon Souveniers,França,80
27,01/07/2020,Concluída,Motocicletas,Lyon Souveniers,França,108
41,01/07/2020,Concluída,Motocicletas,Lyon Souveniers,França,164
22,08/11/2020,Concluída,Aviões,Alpha Cognac,França,330
42,08/11/2020,Concluída,Aviões,Alpha Cognac,França,630
30,08/11/2020,Concluída,Aviões,Alpha Cognac,França,450
41,08/11/2020,Concluída,Barcos,Alpha Cognac,França,492
34,08/11/2020,Concluída,Aviões,Alpha Cognac,França,510
45,08/11/2020,Concluída,Aviões,Alpha Cognac,França,675
45,08/11/2020,Concluída,Aviões,Alpha Cognac,França,675
34,08/11/2020,Concluída,Barcos,Alpha Cognac,França,408
42,11/11/2020,Concluída,Motocicletas,Daedalus Designs Imports,França,168
21,11/11/2020,Concluída,Motocicletas,Daedalus Designs Imports,França,84
40,11/11/2020,Concluída,Motocicletas,Daedalus Designs Imports,França,160
21,11/11/2020,Concluída,Motocicletas,Daedalus Designs Imports,França,84
34,11/11/2020,Concluída,Motocicletas,Daedalus Designs Imports,França,136
22,11/11/2020,Concluída,Motocicletas,Daedalus Designs Imports,França,88
29,11/11/2020,Concluída,Motocicletas,Daedalus Designs Imports,França,116
25,11/11/2020,Concluída,Motocicletas,Daedalus Designs Imports,França,100
28,11/11/2020,Concluída,Motocicletas,Daedalus Designs Imports,França,112
48,11/11/2020,Concluída,Motocicletas,Daedalus Designs Imports,França,192
35,11/11/2020,Concluída,Motocicletas,Daedalus Designs Imports,França,140
41,11/11/2020,Concluída,Motocicletas,Daedalus Designs Imports,França,164
45,25/11/2020,Concluída,Ônibus e Caminhões,Saveley & Henriot Co.,França,450
49,25/11/2020,Concluída,Ônibus e Caminhões,Saveley & Henriot Co.,França,490
38,25/11/2020,Concluída,Ônibus e Caminhões,Saveley & Henriot Co.,França,380
32,25/11/2020,Concluída,Ônibus e Caminhões,Saveley & Henriot Co.,França,320
37,25/11/2020,Concluída,Ônibus e Caminhões,Saveley & Henriot Co.,França,370
39,25/11/2020,Concluída,Ônibus e Caminhões,Saveley & Henriot Co.,França,390
21,25/11/2020,Concluída,Ônibus e Caminhões,Saveley & Henriot Co.,França,210
48,02/01/2021,Concluída,Trens,Saveley & Henriot Co.,França,672
33,02/01/2021,Concluída,Barcos,Saveley & Henriot Co.,França,396
38,02/01/2021,Concluída,Barcos,Saveley & Henriot Co.,França,456
42,02/01/2021,Concluída,Barcos,Saveley & Henriot Co.,França,504
30,02/01/2021,Concluída,Trens,Saveley & Henriot Co.,França,420
40,02/01/2021,Concluída,Barcos,Saveley & Henriot Co.,França,480
37,02/01/2021,Concluída,Barcos,Saveley & Henriot Co.,França,444
35,02/01/2021,Concluída,Barcos,Saveley & Henriot Co.,França,420
46,02/01/2021,Concluída,Barcos,Saveley & Henriot Co.,França,552
21,15/01/2021,Concluída,Motocicletas,Auto Canal Petit,França,84
41,15/01/2021,Concluída,Motocicletas,Auto Canal Petit,França,164
40,15/01/2021,Concluída,Motocicletas,Auto Canal Petit,França,160
25,15/01/2021,Concluída,Motocicletas,Auto Canal Petit,França,100
46,15/01/2021,Concluída,Motocicletas,Auto Canal Petit,França,184
36,15/01/2021,Concluída,Motocicletas,Auto Canal Petit,França,144
37,15/01/2021,Concluída,Motocicletas,Auto Canal Petit,França,148
41,15/01/2021,Concluída,Motocicletas,Auto Canal Petit,França,164
43,02/02/2021,Concluída,Ônibus e Caminhões,Auto Assoc. & Cie.,França,430
43,21/02/2021,Concluída,Motocicletas,Daedalus Designs Imports,França,172
50,21/02/2021,Concluída,Motocicletas,Daedalus Designs Imports,França,200
30,21/02/2021,Concluída,Motocicletas,Daedalus Designs Imports,França,120
43,21/02/2021,Concluída,Motocicletas,Daedalus Designs Imports,França,172
37,21/02/2021,Concluída,Motocicletas,Daedalus Designs Imports,França,148
38,21/02/2021,Concluída,Motocicletas,Daedalus Designs Imports,França,152
47,26/05/2021,Concluída,Motocicletas,Auto Canal Petit,França,188
31,26/05/2021,Concluída,Motocicletas,Auto Canal Petit,França,124
25,26/05/2021,Concluída,Motocicletas,Auto Canal Petit,França,100
36,26/05/2021,Concluída,Motocicletas,Auto Canal Petit,França,144
48,26/05/2021,Concluída,Motocicletas,Auto Canal Petit,França,192
25,23/07/2021,Concluída,Aviões,La Rochelle Gifts,França,375
32,23/07/2021,Concluída,Aviões,La Rochelle Gifts,França,480
35,23/07/2021,Concluída,Aviões,La Rochelle Gifts,França,525
37,23/07/2021,Concluída,Motocicletas,La Rochelle Gifts,França,148
39,23/07/2021,Concluída,Aviões,La Rochelle Gifts,França,585
41,23/07/2021,Concluída,Aviões,La Rochelle Gifts,França,615
43,23/07/2021,Concluída,Aviões,La Rochelle Gifts,França,645
21,23/07/2021,Concluída,Motocicletas,La Rochelle Gifts,França,84
30,23/07/2021,Concluída,Motocicletas,La Rochelle Gifts,França,120
22,23/07/2021,Concluída,Motocicletas,La Rochelle Gifts,França,88
48,23/07/2021,Concluída,Aviões,La Rochelle Gifts,França,720
23,23/07/2021,Concluída,Motocicletas,La Rochelle Gifts,França,92
45,23/07/2021,Concluída,Motocicletas,La Rochelle Gifts,França,180
31,23/07/2021,Concluída,Aviões,La Rochelle Gifts,França,465
27,23/07/2021,Concluída,Aviões,La Rochelle Gifts,França,405
36,23/07/2021,Concluída,Motocicletas,La Rochelle Gifts,França,144
38,28/08/2021,Concluída,Motocicletas,La Corne D'abondance Co.,França,152
32,27/09/2021,Concluída,Motocicletas,Atelier graphique,França,128
39,27/09/2021,Concluída,Motocicletas,Atelier graphique,França,156
36,11/10/2021,Concluída,Ônibus e Caminhões,Auto Assoc. & Cie.,França,360
39,11/10/2021,Concluída,Ônibus e Caminhões,Auto Assoc. & Cie.,França,390
46,11/10/2021,Concluída,Ônibus e Caminhões,Auto Assoc. & Cie.,França,460
31,29/10/2021,Concluída,Barcos,La Rochelle Gifts,França,372
37,29/10/2021,Concluída,Barcos,La Rochelle Gifts,França,444
35,29/10/2021,Concluída,Barcos,La Rochelle Gifts,França,420
41,29/10/2021,Concluída,Barcos,La Rochelle Gifts,França,492
40,29/10/2021,Concluída,Barcos,La Rochelle Gifts,França,480
21,20/11/2021,Concluída,Trens,La Corne D'abondance Co.,França,294
31,20/11/2021,Concluída,Trens,La Corne D'abondance Co.,França,434
23,20/11/2021,Concluída,Ônibus e Caminhões,La Corne D'abondance Co.,França,230
38,20/11/2021,Concluída,Ônibus e Caminhões,La Corne D'abondance Co.,França,380
29,24/11/2021,Concluída,Motocicletas,Reims Collectables,França,116
26,09/12/2021,Concluída,Motocicletas,Lyon Souveniers,França,104
25,15/12/2021,Concluída,Trens,Reims Collectables,França,350
22,15/12/2021,Concluída,Trens,Reims Collectables,França,308
36,15/12/2021,Concluída,Ônibus e Caminhões,Reims Collectables,França,360
46,15/12/2021,Concluída,Ônibus e Caminhões,Reims Collectables,França,460
48,06/01/2022,Concluída,Motocicletas,Marseille Mini Autos,França,192
33,03/02/2022,Concluída,Aviões,La Rochelle Gifts,França,495
37,03/02/2022,Concluída,Aviões,La Rochelle Gifts,França,555
49,03/02/2022,Concluída,Motocicletas,La Rochelle Gifts,França,196
43,03/02/2022,Concluída,Aviões,La Rochelle Gifts,França,645
21,03/02/2022,Concluída,Motocicletas,La Rochelle Gifts,França,84
41,03/02/2022,Concluída,Motocicletas,La Rochelle Gifts,França,164
37,03/02/2022,Concluída,Motocicletas,La Rochelle Gifts,França,148
23,03/02/2022,Concluída,Motocicletas,La Rochelle Gifts,França,92
49,03/02/2022,Concluída,Motocicletas,La Rochelle Gifts,França,196
20,03/02/2022,Concluída,Motocicletas,La Rochelle Gifts,França,80
25,03/02/2022,Concluída,Aviões,La Rochelle Gifts,França,375
44,03/02/2022,Concluída,Aviões,La Rochelle Gifts,França,660
46,17/03/2022,Concluída,Ônibus e Caminhões,Lyon Souveniers,França,460
45,17/03/2022,Concluída,Trens,Lyon Souveniers,França,630
36,28/03/2022,Concluída,Barcos,Alpha Cognac,França,432
48,28/03/2022,Concluída,Barcos,Alpha Cognac,França,576
34,28/03/2022,Concluída,Barcos,Alpha Cognac,França,408
32,28/03/2022,Concluída,Barcos,Alpha Cognac,França,384
22,28/03/2022,Concluída,Barcos,Alpha Cognac,França,264
28,30/03/2022,Concluída,Aviões,Reims Collectables,França,420
29,30/03/2022,Concluída,Aviões,Reims Collectables,França,435
43,30/03/2022,Concluída,Aviões,Reims Collectables,França,645
47,30/03/2022,Concluída,Aviões,Reims Collectables,França,705
22,30/03/2022,Concluída,Aviões,Reims Collectables,França,330
45,30/03/2022,Concluída,Aviões,Reims Collectables,França,675
34,30/03/2022,Concluída,Aviões,Reims Collectables,França,510
23,30/03/2022,Concluída,Aviões,Reims Collectables,França,345
36,30/03/2022,Concluída,Aviões,Reims Collectables,França,540
33,30/03/2022,Concluída,Aviões,Reims Collectables,França,495
34,30/03/2022,Concluída,Aviões,Reims Collectables,França,510
36,30/03/2022,Concluída,Barcos,Reims Collectables,França,432
41,30/03/2022,Concluída,Aviões,Reims Collectables,França,615
28,30/03/2022,Concluída,Barcos,Reims Collectables,França,336
55,07/04/2022,Concluída,Motocicletas,Auto Canal Petit,França,220
59,07/04/2022,Concluída,Motocicletas,Auto Canal Petit,França,236
45,07/04/2022,Concluída,Motocicletas,Auto Canal Petit,França,180
38,31/05/2022,Cancelada,Ônibus e Caminhões,La Rochelle Gifts,França,380
49,31/05/2022,Cancelada,Ônibus e Caminhões,La Rochelle Gifts,França,490
33,31/05/2022,Cancelada,Ônibus e Caminhões,La Rochelle Gifts,França,330
19,31/05/2022,Cancelada,Ônibus e Caminhões,La Rochelle Gifts,França,190
11,31/05/2022,Cancelada,Ônibus e Caminhões,La Rochelle Gifts,França,110
41,31/05/2022,Cancelada,Ônibus e Caminhões,La Rochelle Gifts,França,410
18,31/05/2022,Cancelada,Ônibus e Caminhões,La Rochelle Gifts,França,180
38,31/05/2022,Cancelada,Ônibus e Caminhões,La Rochelle Gifts,França,380
49,21/10/2020,Cancelada,Ônibus e Caminhões,Mini Auto Werke,Áustria,490
36,21/10/2020,Cancelada,Ônibus e Caminhões,Mini Auto Werke,Áustria,360
45,21/10/2020,Cancelada,Ônibus e Caminhões,Mini Auto Werke,Áustria,450
24,21/10/2020,Cancelada,Ônibus e Caminhões,Mini Auto Werke,Áustria,240
49,21/10/2020,Cancelada,Ônibus e Caminhões,Mini Auto Werke,Áustria,490
29,23/10/2020,Cancelada,Barcos,Scandinavian Gift Ideas,Suécia,348
24,23/10/2020,Cancelada,Barcos,Scandinavian Gift Ideas,Suécia,288
43,23/10/2020,Cancelada,Aviões,Scandinavian Gift Ideas,Suécia,645
28,23/10/2020,Cancelada,Barcos,Scandinavian Gift Ideas,Suécia,336
33,23/10/2020,Cancelada,Barcos,Scandinavian Gift Ideas,Suécia,396
43,23/10/2020,Cancelada,Barcos,Scandinavian Gift Ideas,Suécia,516
21,23/10/2020,Cancelada,Aviões,Scandinavian Gift Ideas,Suécia,315
40,23/10/2020,Cancelada,Aviões,Scandinavian Gift Ideas,Suécia,600
46,23/10/2020,Cancelada,Barcos,Scandinavian Gift Ideas,Suécia,552
46,23/10/2020,Cancelada,Barcos,Scandinavian Gift Ideas,Suécia,552
38,23/10/2020,Cancelada,Barcos,Scandinavian Gift Ideas,Suécia,456
25,10/11/2021,Cancelada,Barcos,Danish Wholesale Imports,Dinamarca,300
37,10/11/2021,Cancelada,Barcos,Danish Wholesale Imports,Dinamarca,444
37,10/11/2021,Cancelada,Barcos,Danish Wholesale Imports,Dinamarca,444
21,10/11/2021,Cancelada,Barcos,Danish Wholesale Imports,Dinamarca,252
25,10/11/2021,Cancelada,Aviões,Danish Wholesale Imports,Dinamarca,375
43,10/11/2021,Cancelada,Barcos,Danish Wholesale Imports,Dinamarca,516
20,10/11/2021,Cancelada,Barcos,Danish Wholesale Imports,Dinamarca,240
45,10/11/2021,Cancelada,Aviões,Danish Wholesale Imports,Dinamarca,675
49,19/11/2021,Cancelada,Ônibus e Caminhões,Volvo Model Replicas Co.,Suécia,490
46,19/11/2021,Cancelada,Ônibus e Caminhões,Volvo Model Replicas Co.,Suécia,460
34,19/11/2021,Cancelada,Ônibus e Caminhões,Volvo Model Replicas Co.,Suécia,340
42,19/11/2021,Cancelada,Ônibus e Caminhões,Volvo Model Replicas Co.,Suécia,420
21,09/05/2022,Cancelada,Aviões,Australian Collectables Ltd,Austrália,315
42,09/05/2022,Cancelada,Aviões,Australian Collectables Ltd,Austrália,630
32,09/05/2022,Cancelada,Barcos,Australian Collectables Ltd,Austrália,384
38,11/02/2020,Concluída,Trens,Danish Wholesale Imports,Dinamarca,532
27,11/04/2020,Concluída,Trens,Royale Belge,Bélgica,378
21,16/04/2020,Concluída,Trens,Dragon Souveniers Ltd.,Singapura,294
21,16/04/2020,Concluída,Trens,Dragon Souveniers Ltd.,Singapura,294
33,25/09/2020,Concluída,Trens,Australian Gift Network Co.,Austrália,462
50,22/10/2020,Concluída,Trens,Dragon Souveniers Ltd.,Singapura,700
38,22/10/2020,Concluída,Trens,Dragon Souveniers Ltd.,Singapura,532
44,22/10/2020,Concluída,Trens,Dragon Souveniers Ltd.,Singapura,616
22,06/11/2020,Concluída,Trens,L'ordine Souveniers,Itália,308
38,06/11/2020,Concluída,Trens,L'ordine Souveniers,Itália,532
29,07/11/2020,Concluída,Trens,CAF Imports,Espanha,406
48,14/11/2020,Concluída,Trens,Iberia Gift Imports Corp.,Espanha,672
30,12/02/2021,Concluída,Trens,Clover Collections Co.,Irlanda,420
20,12/02/2021,Concluída,Trens,Clover Collections Co.,Irlanda,280
23,18/02/2021,Concluída,Trens,Petit Auto,Bélgica,322
46,15/03/2021,Concluída,Trens,Blauer See Auto Co.,Alemanha,644
43,15/03/2021,Concluída,Trens,Blauer See Auto Co.,Alemanha,602
48,20/03/2021,Concluída,Trens,giftsbymail.co.uk,Reino Unido,672
40,05/05/2021,Concluída,Trens,Suominen Souveniers,Finlândia,560
49,05/05/2021,Concluída,Trens,Suominen Souveniers,Finlândia,686
47,21/07/2021,Concluída,Trens,Petit Auto,Bélgica,658
22,09/09/2021,Concluída,Trens,Amica Models & Co.,Itália,308
46,14/10/2021,Concluída,Trens,AV Stores Co.,Reino Unido,644
40,14/10/2021,Concluída,Trens,AV Stores Co.,Reino Unido,560
34,14/10/2021,Concluída,Trens,AV Stores Co.,Reino Unido,476
38,22/10/2021,Concluída,Trens,Heintze Collectables,Dinamarca,532
35,22/10/2021,Concluída,Trens,Heintze Collectables,Dinamarca,490
23,22/10/2021,Concluída,Trens,Heintze Collectables,Dinamarca,322
44,05/11/2021,Concluída,Trens,Baane Mini Imports,Noruega,616
28,05/11/2021,Concluída,Trens,Baane Mini Imports,Noruega,392
32,09/11/2021,Concluída,Trens,Volvo Model Replicas Co.,Suécia,448
24,26/01/2022,Concluída,Trens,Tokyo Collectables Ltd,Japão,336
25,26/01/2022,Concluída,Trens,Tokyo Collectables Ltd,Japão,350
34,03/03/2020,Concluída,Motocicletas,Cruz & Sons Co.,Filipinas,136
43,03/03/2020,Concluída,Motocicletas,Cruz & Sons Co.,Filipinas,172
35,03/03/2020,Concluída,Motocicletas,Cruz & Sons Co.,Filipinas,140
27,03/03/2020,Concluída,Motocicletas,Cruz & Sons Co.,Filipinas,108
31,03/03/2020,Concluída,Motocicletas,Cruz & Sons Co.,Filipinas,124
22,29/04/2020,Concluída,Motocicletas,Australian Collectors Co.,Austrália,88
29,29/04/2020,Concluída,Motocicletas,Australian Collectors Co.,Austrália,116
35,29/04/2020,Concluída,Motocicletas,Australian Collectors Co.,Austrália,140
46,29/04/2020,Concluída,Motocicletas,Australian Collectors Co.,Austrália,184
34,29/04/2020,Concluída,Motocicletas,Australian Collectors Co.,Austrália,136
46,29/04/2020,Concluída,Motocicletas,Australian Collectors Co.,Austrália,184
22,10/10/2020,Concluída,Motocicletas,Baane Mini Imports,Noruega,88
35,04/11/2020,Concluída,Motocicletas,Anna's Decorations Ltd,Austrália,140
38,04/11/2020,Concluída,Motocicletas,Anna's Decorations Ltd,Austrália,152
34,04/11/2020,Concluída,Motocicletas,Anna's Decorations Ltd,Austrália,136
26,04/11/2020,Concluída,Motocicletas,Anna's Decorations Ltd,Austrália,104
48,04/11/2020,Concluída,Motocicletas,Anna's Decorations Ltd,Austrália,192
38,04/11/2020,Concluída,Motocicletas,Anna's Decorations Ltd,Austrália,152
25,18/11/2020,Concluída,Motocicletas,Herkku Gifts,Noruega,100
45,18/11/2020,Concluída,Motocicletas,Herkku Gifts,Noruega,180
32,18/11/2020,Concluída,Motocicletas,Herkku Gifts,Noruega,128
38,18/11/2020,Concluída,Motocicletas,Herkku Gifts,Noruega,152
40,18/11/2020,Concluída,Motocicletas,Herkku Gifts,Noruega,160
44,18/11/2020,Concluída,Motocicletas,Herkku Gifts,Noruega,176
48,18/11/2020,Concluída,Motocicletas,Herkku Gifts,Noruega,192
43,20/11/2020,Concluída,Motocicletas,Toms Spezialitten Ltd,Alemanha,172
46,12/01/2021,Concluída,Motocicletas,Osaka Souveniers Co.,Japão,184
34,12/01/2021,Concluída,Motocicletas,Osaka Souveniers Co.,Japão,136
23,12/01/2021,Concluída,Motocicletas,Osaka Souveniers Co.,Japão,92
40,12/01/2021,Concluída,Motocicletas,Osaka Souveniers Co.,Japão,160
30,12/01/2021,Concluída,Motocicletas,Osaka Souveniers Co.,Japão,120
49,20/02/2021,Concluída,Motocicletas,Australian Collectors Co.,Austrália,196
47,20/02/2021,Concluída,Motocicletas,Australian Collectors Co.,Austrália,188
32,20/02/2021,Concluída,Motocicletas,Australian Collectors Co.,Austrália,128
28,20/02/2021,Concluída,Motocicletas,Australian Collectors Co.,Austrália,112
37,20/02/2021,Concluída,Motocicletas,Australian Collectors Co.,Austrália,148
21,20/02/2021,Concluída,Motocicletas,Australian Collectors Co.,Austrália,84
38,20/02/2021,Concluída,Motocicletas,Australian Collectors Co.,Austrália,152
41,02/04/2021,Concluída,Motocicletas,Royal Canadian Collectables Ltd.,Canada,164
32,16/09/2021,Concluída,Motocicletas,Clover Collections Co.,Irlanda,128
26,16/09/2021,Concluída,Motocicletas,Clover Collections Co.,Irlanda,104
24,30/09/2021,Concluída,Motocicletas,Toys of Finland Co.,Finlândia,96
33,30/09/2021,Concluída,Motocicletas,Toys of Finland Co.,Finlândia,132
23,30/09/2021,Concluída,Motocicletas,Toys of Finland Co.,Finlândia,92
38,30/09/2021,Concluída,Motocicletas,Toys of Finland Co.,Finlândia,152
29,30/09/2021,Concluída,Motocicletas,Toys of Finland Co.,Finlândia,116
47,30/09/2021,Concluída,Motocicletas,Toys of Finland Co.,Finlândia,188
24,30/09/2021,Concluída,Motocicletas,Toys of Finland Co.,Finlândia,96
44,30/09/2021,Concluída,Motocicletas,Toys of Finland Co.,Finlândia,176
39,30/09/2021,Concluída,Motocicletas,Toys of Finland Co.,Finlândia,156
28,15/10/2021,Concluída,Motocicletas,Baane Mini Imports,Noruega,112
24,15/10/2021,Concluída,Motocicletas,Baane Mini Imports,Noruega,96
41,15/10/2021,Concluída,Motocicletas,Baane Mini Imports,Noruega,164
21,15/10/2021,Concluída,Motocicletas,Baane Mini Imports,Noruega,84
26,15/10/2021,Concluída,Motocicletas,Baane Mini Imports,Noruega,104
